N,Seed,Obj_Static,T_Static,Obj_K2,T_K2,Obj_K3,T_K3,Depth,Leaves,T_Solve,Obj_Student,Impv_Student,Gap_Closed_K2
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,5,32,0.9722745418548584,4.569003900068602,66.31420089718532,105.6314406602735
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,6,64,3.0593676567077637,4.813476609311767,75.21313908332614,119.80649891674229
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,7,128,6.096377849578857,4.940560608135069,79.83906503423177,127.17510497654399
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,8,256,30.71088457107544,5.080993852025552,84.9509106898449,135.31772923695777
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,2,4,0.13815999031066895,2.9447026590999608,26.391020126797514,41.54870434117692
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,3,8,0.2556464672088623,3.2582736563130723,39.84995395071572,62.73777772715145
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,4,16,0.8832995891571045,3.5770833720293678,53.533741368503044,84.28084938400875
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,5,32,0.7101085186004639,3.8309326147743805,64.4293286189875,101.4343179168225
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,6,64,2.710758686065674,3.994184578549852,71.436345838713,112.46581595581999
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,7,128,5.172298431396484,4.180352461625748,79.42694841588481,125.04582166956826
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,8,256,9.756261825561523,4.32654245217435,85.70164035487066,134.92438335275867
